time, gpsX, gpsY, compass, velX, velY, velHeading, combX, combY, combHeading, featX, featY, featHeading
19.023383, 1.171097, -1.020175, -1.110850, 2.033263, -0.161708, -1.245349, 1.639836, -1.094193, -1.497299, 1.560818, -1.267920, -1.584141
19.118274, 1.171097, -1.020175, -1.110850, 2.037724, -0.175224, -1.251974, 1.639546, -1.111319, -1.504857, 1.558076, -1.303330, -1.597214
19.217400, 1.171097, -1.020175, -1.110850, 2.042287, -0.189375, -1.258894, 1.639223, -1.128809, -1.512640, 1.560433, -1.302613, -1.598066
19.323697, 2.340732, -1.733051, -1.110850, 2.047124, -0.204569, -1.262605, 1.649258, -1.155788, -1.517170, 1.561055, -1.302424, -1.598290
19.434342, 2.340732, -1.733051, -1.110850, 2.052097, -0.220403, -1.266467, 1.648309, -1.173679, -1.522167, 1.531844, -1.260050, -1.634524
19.528631, 2.340732, -1.733051, -1.110850, 2.056291, -0.233910, -1.269758, 1.647062, -1.189407, -1.526600, 1.523079, -1.294396, -1.639623
19.638587, 2.340732, -1.733051, -1.110850, 2.061121, -0.249680, -1.273597, 1.645902, -1.207289, -1.531552, 1.526030, -1.299353, -1.641828
19.733299, 2.340732, -1.733051, -1.110850, 2.065236, -0.263278, -1.276903, 1.644950, -1.224241, -1.535781, 1.548898, -1.405116, -1.627071
19.844147, 2.340732, -1.733051, -1.110850, 2.069991, -0.279211, -1.280772, 1.643997, -1.243331, -1.540518, 1.547379, -1.405603, -1.626501
19.938211, 2.340732, -1.733051, -1.591302, 2.073982, -0.292744, -1.284056, 1.642483, -1.258854, -1.547253, 1.520287, -1.351943, -1.653812
20.041131, 2.340732, -1.733051, -1.591302, 2.078295, -0.307568, -1.287648, 1.640993, -1.275523, -1.551896, 1.522916, -1.356550, -1.655864
20.144915, 1.817135, -2.371685, -1.591302, 2.082590, -0.322531, -1.291271, 1.642312, -1.309597, -1.556360, 1.540020, -1.460613, -1.639592
20.254488, 1.817135, -2.371685, -1.591302, 2.087064, -0.338346, -1.295096, 1.640928, -1.328058, -1.560973, 1.538639, -1.461069, -1.639062
20.343838, 1.817135, -2.371685, -1.591302, 2.090712, -0.351243, -1.295096, 1.639166, -1.342392, -1.562066, 1.514810, -1.403578, -1.670277
20.458779, 1.817135, -2.371685, -1.591302, 2.095406, -0.367833, -1.295096, 1.637464, -1.360319, -1.563157, 1.515812, -1.405401, -1.671092
20.553270, 1.817135, -2.371685, -1.591302, 2.099264, -0.381471, -1.295096, 1.635656, -1.375495, -1.564218, 1.509844, -1.441334, -1.669329
20.663305, 1.817135, -2.371685, -1.591302, 2.103757, -0.397353, -1.295096, 1.633890, -1.392765, -1.565277, 1.510769, -1.443067, -1.670105
20.758070, 1.817135, -2.371685, -1.591302, 2.107627, -0.411031, -1.295096, 1.632086, -1.407854, -1.566309, 1.508433, -1.465265, -1.668511
20.868029, 1.817135, -2.371685, -1.591302, 2.112117, -0.426902, -1.295096, 1.630317, -1.424988, -1.567339, 1.509348, -1.467012, -1.669293
20.963026, 1.678327, -1.673709, -1.555810, 2.115996, -0.440613, -1.295096, 1.629177, -1.443550, -1.567794, 1.503313, -1.495795, -1.669897
21.072827, 1.678327, -1.673709, -1.555810, 2.120479, -0.456461, -1.295096, 1.627351, -1.460582, -1.568823, 1.504187, -1.497506, -1.670665
21.163088, 1.678327, -1.673709, -1.555810, 2.124165, -0.469489, -1.295096, 1.625540, -1.474492, -1.569847, 1.504865, -1.498834, -1.671261
21.278264, 1.678327, -1.673709, -1.555810, 2.128868, -0.486113, -1.295096, 1.623710, -1.492215, -1.570850, 1.502459, -1.521499, -1.670148
21.373108, 1.678327, -1.673709, -1.555810, 2.132741, -0.499803, -1.295096, 1.621901, -1.506688, -1.571850, 1.503172, -1.522925, -1.670788
21.483382, 1.678327, -1.673709, -1.555810, 2.137244, -0.515719, -1.295096, 1.620023, -1.523750, -1.572824, 1.497848, -1.557942, -1.669243
21.577932, 1.678327, -1.673709, -1.555810, 2.141104, -0.529366, -1.295096, 1.618101, -1.538482, -1.573799, 1.493740, -1.574583, -1.670370
21.687991, 1.678327, -1.673709, -1.555810, 2.145598, -0.545251, -1.295096, 1.616199, -1.555311, -1.574772, 1.494554, -1.576286, -1.671138
21.783037, 1.430309, -1.340833, -1.555810, 2.149479, -0.558970, -1.295096, 1.611476, -1.566865, -1.575693, 1.488095, -1.614700, -1.666835
21.893123, 1.430309, -1.340833, -1.555810, 2.153975, -0.574859, -1.295096, 1.609558, -1.583874, -1.576612, 1.488905, -1.616456, -1.667629
21.988137, 1.430309, -1.340833, -1.868473, 2.157854, -0.588573, -1.295096, 1.607570, -1.598636, -1.592041, 1.496153, -1.632347, -1.674802
22.093828, 1.430309, -1.340833, -1.868473, 2.162170, -0.603828, -1.295096, 1.606034, -1.616379, -1.592640, 1.527281, -1.740652, -1.651864
22.192856, 1.430309, -1.340833, -1.868473, 2.166214, -0.618121, -1.295096, 1.604508, -1.633164, -1.593241, 1.525612, -1.760202, -1.652797
22.299815, 1.430309, -1.340833, -1.868473, 2.170581, -0.633559, -1.295096, 1.602896, -1.650897, -1.593816, 1.520707, -1.762069, -1.650673
22.397868, 1.430309, -1.340833, -1.868473, 2.174585, -0.647712, -1.295096, 1.601360, -1.667262, -1.594368, 1.522727, -1.776373, -1.649085
22.508195, 1.430309, -1.340833, -1.868473, 2.179090, -0.663636, -1.295096, 1.599722, -1.685224, -1.594894, 1.517782, -1.778274, -1.646929
22.599520, 1.651881, -1.339502, -1.868473, 2.182819, -0.676817, -1.295096, 1.598998, -1.695357, -1.595462, 1.521397, -1.815476, -1.651704
22.712856, 1.651881, -1.339502, -1.868473, 2.187447, -0.693175, -1.295096, 1.597346, -1.713928, -1.596002, 1.516369, -1.817446, -1.649473
22.807996, 1.651881, -1.339502, -1.868473, 2.191332, -0.706907, -1.295096, 1.595713, -1.729559, -1.596518, 1.512141, -1.819112, -1.647597
22.917812, 1.651881, -1.339502, -1.868473, 2.195816, -0.722758, -1.295096, 1.594025, -1.747426, -1.597034, 1.510970, -1.839421, -1.648144
23.013070, 1.651881, -1.339502, -1.707782, 2.199706, -0.736507, -1.295096, 1.591876, -1.762513, -1.603163, 1.480585, -1.815371, -1.661713
23.123273, 1.651881, -1.339502, -1.707782, 2.204205, -0.752413, -1.295096, 1.589623, -1.779581, -1.603744, 1.476806, -1.815424, -1.661240
23.217857, 1.651881, -1.339502, -1.707782, 2.208068, -0.766065, -1.295096, 1.587519, -1.794835, -1.604322, 1.480060, -1.865380, -1.661560
23.328233, 1.651881, -1.339502, -1.707782, 2.212575, -0.781996, -1.295096, 1.585304, -1.812193, -1.604890, 1.476284, -1.865433, -1.661085
23.423678, 2.154851, -2.710425, -1.707782, 2.216472, -0.795772, -1.295096, 1.591626, -1.840145, -1.605453, 1.477351, -1.865418, -1.661219
23.533434, 2.154851, -2.710425, -1.707782, 2.220954, -0.811614, -1.295096, 1.589295, -1.856731, -1.606006, 1.473648, -1.865472, -1.660753
23.627753, 2.154851, -2.710425, -1.707782, 2.224805, -0.825227, -1.295096, 1.587119, -1.871539, -1.606557, 1.476921, -1.915425, -1.661074
23.738385, 2.154851, -2.710425, -1.707782, 2.229322, -0.841195, -1.295096, 1.584825, -1.888533, -1.607097, 1.473200, -1.915480, -1.660603
23.832739, 2.154851, -2.710425, -1.707782, 2.233175, -0.854814, -1.295096, 1.582484, -1.902876, -1.607662, 1.462457, -1.915923, -1.663606
23.942987, 2.154851, -2.710425, -1.707782, 2.237677, -0.870727, -1.295096, 1.580027, -1.919350, -1.608217, 1.458730, -1.915985, -1.663134
24.038714, 2.154851, -2.710425, -1.863307, 2.241586, -0.884543, -1.295096, 1.577782, -1.933421, -1.621417, 1.477608, -1.915691, -1.665524
24.147934, 2.154851, -2.710425, -1.863307, 2.246046, -0.900308, -1.295096, 1.575507, -1.950036, -1.621861, 1.480574, -1.966649, -1.665809
24.242630, 0.352084, -2.954147, -1.863307, 2.249912, -0.913976, -1.295096, 1.555106, -1.979638, -1.622283, 1.467401, -2.016846, -1.664029
24.345480, 0.352084, -2.954147, -1.863307, 2.254112, -0.928820, -1.295096, 1.552957, -1.995373, -1.622696, 1.464005, -2.016900, -1.663593
24.449287, 0.352084, -2.954147, -1.863307, 2.258351, -0.943804, -1.295096, 1.550776, -2.011013, -1.623100, 1.460603, -2.016956, -1.663157
24.544264, 0.352084, -2.954147, -1.863307, 2.262229, -0.957512, -1.295096, 1.548643, -2.025117, -1.623497, 1.457481, -2.017009, -1.662757
24.652987, 0.352084, -2.954147, -1.863307, 2.266728, -0.973188, -1.291301, 1.546337, -2.041043, -1.620119, 1.447211, -2.017192, -1.661440
24.763364, 0.352084, -2.954147, -1.863307, 2.271357, -0.989084, -1.287448, 1.544046, -2.057712, -1.616711, 1.443064, -2.066273, -1.660788
24.857793, 0.352084, -2.954147, -1.863307, 2.275362, -1.002670, -1.284151, 1.542039, -2.071778, -1.613810, 1.449830, -2.066147, -1.652934
24.968244, 0.352084, -2.954147, -1.863307, 2.280107, -1.018544, -1.280296, 1.539861, -2.088003, -1.610371, 1.439448, -2.066343, -1.651594
25.062585, 2.106453, -2.330331, -1.655141, 2.284205, -1.032089, -1.277003, 1.546550, -2.105722, -1.609844, 1.463104, -2.115917, -1.645814
25.173165, 2.106453, -2.330331, -1.655141, 2.289070, -1.047946, -1.273143, 1.544568, -2.122206, -1.606369, 1.452768, -2.116096, -1.644471
25.267555, 2.106453, -2.330331, -1.655141, 2.293267, -1.061468, -1.269848, 1.542823, -2.136797, -1.603451, 1.458234, -2.165735, -1.640706
25.378250, 2.106453, -2.330331, -1.655141, 2.298250, -1.077307, -1.265984, 1.540928, -2.153583, -1.599984, 1.447884, -2.165921, -1.639352
25.472731, 2.106453, -2.330331, -1.655141, 2.302548, -1.090812, -1.262686, 1.539160, -2.167727, -1.597068, 1.447114, -2.166203, -1.634888
25.580364, 2.106453, -2.330331, -1.655141, 2.307444, -1.106197, -1.262686, 1.537315, -2.183602, -1.597442, 1.444029, -2.166262, -1.634484
25.677508, 2.106453, -2.330331, -1.655141, 2.311863, -1.120082, -1.262686, 1.535833, -2.198450, -1.597751, 1.464001, -2.216905, -1.628258
25.788090, 2.106453, -2.330331, -1.655141, 2.316893, -1.135888, -1.262686, 1.534270, -2.215060, -1.598052, 1.460986, -2.216956, -1.627861
25.882659, 1.262771, -2.209513, -1.655141, 2.321195, -1.149406, -1.262686, 1.528700, -2.228766, -1.598342, 1.455393, -2.217054, -1.627125
25.985311, 1.262771, -2.209513, -1.655141, 2.325864, -1.164078, -1.262686, 1.527141, -2.243752, -1.598627, 1.452618, -2.217104, -1.626759
26.089024, 1.262771, -2.209513, -1.398472, 2.330528, -1.178920, -1.266306, 1.525564, -2.259425, -1.592392, 1.443735, -2.267275, -1.625461
26.198181, 1.262771, -2.209513, -1.398472, 2.335378, -1.194559, -1.270116, 1.523991, -2.275664, -1.596501, 1.448003, -2.267193, -1.626027
26.292618, 1.262771, -2.209513, -1.398472, 2.339528, -1.208102, -1.273413, 1.522456, -2.290119, -1.600103, 1.448630, -2.309495, -1.630392
26.402882, 1.262771, -2.209513, -1.398472, 2.344314, -1.223935, -1.277262, 1.520874, -2.306691, -1.604222, 1.452962, -2.309414, -1.630969
26.497637, 1.262771, -2.209513, -1.398472, 2.348381, -1.237553, -1.280570, 1.519397, -2.320721, -1.607769, 1.456702, -2.309346, -1.631467
26.603157, 1.262771, -2.209513, -1.398472, 2.352855, -1.252736, -1.284253, 1.517773, -2.336229, -1.611692, 1.453400, -2.316095, -1.635350
26.703932, 1.444261, -1.148695, -1.398472, 2.358483, -1.272089, -1.287771, 1.514767, -2.338669, -1.615489, 1.447619, -2.366207, -1.643177
26.812878, 1.444261, -1.148695, -1.398472, 2.364489, -1.293034, -1.291574, 1.512769, -2.360518, -1.619535, 1.450915, -2.366145, -1.643620
26.907430, 1.444261, -1.148695, -1.398472, 2.369641, -1.311230, -1.294874, 1.510660, -2.379208, -1.623112, 1.436789, -2.366424, -1.650450
27.017784, 1.444261, -1.148695, -1.398472, 2.375572, -1.332489, -1.298726, 1.508381, -2.400721, -1.627204, 1.440124, -2.366355, -1.650897
27.112266, 1.444261, -1.148695, -1.491056, 2.380589, -1.350706, -1.302024, 1.506050, -2.419550, -1.623860, 1.418386, -2.416836, -1.656548
27.222429, 1.444261, -1.148695, -1.491056, 2.386358, -1.371970, -1.305870, 1.503550, -2.441175, -1.627998, 1.421665, -2.416760, -1.656992
27.317375, 1.444261, -1.148695, -1.491056, 2.391270, -1.390313, -1.309184, 1.501234, -2.459478, -1.631573, 1.424520, -2.416695, -1.657378
27.427437, 1.444261, -1.148695, -1.491056, 2.396881, -1.411599, -1.313026, 1.498567, -2.481241, -1.635710, 1.416815, -2.467881, -1.664899
27.517768, 1.869320, -2.670946, -1.491056, 2.401432, -1.429082, -1.316179, 1.501684, -2.502084, -1.639170, 1.420608, -2.518101, -1.669619
27.624979, 1.869320, -2.670946, -1.491056, 2.406755, -1.449853, -1.319922, 1.498993, -2.523389, -1.643184, 1.423775, -2.518028, -1.670053
27.728781, 1.869320, -2.670946, -1.491056, 2.411836, -1.469982, -1.323545, 1.496184, -2.544437, -1.647114, 1.415273, -2.567234, -1.677452
27.837644, 1.869320, -2.670946, -1.491056, 2.417084, -1.491113, -1.327345, 1.493302, -2.566155, -1.651184, 1.418460, -2.567158, -1.677892
27.932410, 1.869320, -2.670946, -1.491056, 2.421592, -1.509522, -1.330653, 1.490394, -2.584779, -1.654792, 1.403447, -2.567531, -1.684546
28.035009, 1.869320, -2.670946, -1.491056, 2.427603, -1.534458, -1.334235, 1.486909, -2.609688, -1.658638, 1.405427, -2.567480, -1.684820
28.138705, 1.869320, -2.670946, -1.966095, 2.433588, -1.559681, -1.337854, 1.483422, -2.635180, -1.677607, 1.435634, -2.616476, -1.693203
28.248418, 1.869320, -2.670946, -1.966095, 2.439817, -1.586393, -1.341684, 1.479755, -2.661750, -1.681558, 1.437825, -2.616429, -1.693508
28.342167, 1.695225, -2.600208, -1.966095, 2.445065, -1.609235, -1.344957, 1.479607, -2.683505, -1.684992, 1.430138, -2.666604, -1.701010
28.446860, 1.695225, -2.600208, -1.966095, 2.451986, -1.639871, -1.348611, 1.475242, -2.713973, -1.688772, 1.431111, -2.666582, -1.701146
28.547092, 1.695225, -2.600208, -1.966095, 2.458510, -1.669224, -1.352110, 1.470823, -2.743432, -1.692429, 1.419938, -2.717850, -1.708138
28.657819, 1.695225, -2.600208, -1.966095, 2.465591, -1.701679, -1.355975, 1.465980, -2.775510, -1.696414, 1.420965, -2.717825, -1.708282
28.752070, 1.695225, -2.600208, -1.966095, 2.471527, -1.729324, -1.359265, 1.461269, -2.803120, -1.700031, 1.390588, -2.774799, -1.732369
28.854829, 1.695225, -2.600208, -1.966095, 2.477892, -1.759488, -1.362852, 1.456179, -2.832921, -1.703946, 1.390006, -2.783335, -1.736408
28.958589, 1.695225, -2.600208, -1.966095, 2.484208, -1.789968, -1.366474, 1.451212, -2.863686, -1.707720, 1.403805, -2.858959, -1.722810
29.067791, 1.695225, -2.600208, -1.966095, 2.490733, -1.822072, -1.370286, 1.445989, -2.895565, -1.711646, 1.404779, -2.858933, -1.722950
29.162019, 0.558878, -2.457151, -1.744859, 2.496272, -1.849793, -1.373575, 1.427801, -2.916507, -1.716652, 1.372550, -2.914427, -1.738440
29.271752, 0.558878, -2.457151, -1.744859, 2.502599, -1.882099, -1.377406, 1.422259, -2.948608, -1.720674, 1.380753, -2.919048, -1.739622
29.367039, 0.558878, -2.457151, -1.744859, 2.507999, -1.910170, -1.380732, 1.417130, -2.976613, -1.724210, 1.366773, -2.960451, -1.744998
29.465498, 0.558878, -2.457151, -1.744859, 2.513480, -1.939195, -1.384169, 1.411939, -3.005170, -1.727831, 1.374073, -2.964583, -1.746057
29.569676, 0.558878, -2.457151, -1.744859, 2.519167, -1.969927, -1.387805, 1.406563, -3.035016, -1.731625, 1.381845, -2.968995, -1.747186
29.682696, 0.558878, -2.457151, -1.744859, 2.525205, -2.003291, -1.391750, 1.400600, -3.067776, -1.735711, 1.374255, -3.022675, -1.749706
29.777159, 0.558878, -2.457151, -1.744859, 2.530160, -2.031193, -1.395048, 1.395638, -3.094680, -1.739126, 1.381317, -3.026717, -1.750740
29.879717, 0.558878, -2.457151, -1.744859, 2.535431, -2.061506, -1.398628, 1.390021, -3.124173, -1.742841, 1.366810, -3.070278, -1.756225
29.983428, 0.570167, -3.429851, -1.744859, 2.540651, -2.092178, -1.402248, 1.371859, -3.158480, -1.746609, 1.338506, -3.128739, -1.761206
30.084723, 0.570167, -3.429851, -1.744859, 2.545642, -2.122154, -1.405784, 1.366131, -3.187551, -1.750266, 1.345961, -3.133034, -1.762315
30.188395, 0.570167, -3.429851, -1.073716, 2.550640, -2.152851, -1.409403, 1.360091, -3.217243, -1.720265, 1.266771, -3.147320, -1.758695
30.297906, 0.570167, -3.429851, -1.073716, 2.555795, -2.185297, -1.413226, 1.353871, -3.248244, -1.724446, 1.274881, -3.151919, -1.759905
30.390336, 0.570167, -3.429851, -1.073716, 2.560058, -2.212697, -1.416452, 1.348115, -3.274610, -1.728051, 1.254614, -3.207452, -1.765533
30.503171, 0.570167, -3.429851, -1.073716, 2.565130, -2.246165, -1.420391, 1.341486, -3.306584, -1.732337, 1.262903, -3.212180, -1.766780
30.598549, 0.570167, -3.429851, -1.073716, 2.569324, -2.274470, -1.423720, 1.335786, -3.333030, -1.735989, 1.269909, -3.216187, -1.767835
30.708754, 0.570167, -3.429851, -1.073716, 2.574043, -2.307193, -1.427567, 1.329029, -3.364227, -1.740174, 1.250530, -3.272736, -1.773670
30.801951, 1.557793, -3.959803, -1.073716, 2.577944, -2.334878, -1.430820, 1.326141, -3.399283, -1.743824, 1.221808, -3.333115, -1.783134
30.905524, 1.557793, -3.959803, -1.073716, 2.582167, -2.365662, -1.434436, 1.319308, -3.428484, -1.747808, 1.229169, -3.337357, -1.784263
31.006834, 1.557793, -3.959803, -1.073716, 2.586193, -2.395787, -1.437972, 1.312484, -3.457231, -1.751695, 1.222785, -3.381602, -1.786415
31.119057, 1.557793, -3.959803, -1.073716, 2.590520, -2.429174, -1.441890, 1.305165, -3.488764, -1.755933, 1.230817, -3.386267, -1.787657
31.208452, 1.557793, -3.959803, -1.805309, 2.593885, -2.455781, -1.445010, 1.298765, -3.514093, -1.761693, 1.212026, -3.448159, -1.794087
31.323555, 1.557793, -3.959803, -1.805309, 2.598079, -2.490056, -1.449028, 1.290998, -3.546544, -1.766008, 1.220179, -3.452930, -1.795360
31.417165, 1.557793, -3.959803, -1.805309, 2.601399, -2.517942, -1.452296, 1.284581, -3.572317, -1.769546, 1.226804, -3.456817, -1.796396
31.522554, 1.557793, -3.959803, -1.805309, 2.605022, -2.549351, -1.455974, 1.277951, -3.601456, -1.773784, 1.260008, -3.481129, -1.829069
31.622223, 0.758732, -4.431160, -1.805309, 2.608344, -2.579066, -1.459454, 1.263422, -3.641478, -1.777774, 1.217278, -3.559400, -1.828362
31.724053, 0.758732, -4.431160, -1.805309, 2.611631, -2.609438, -1.463008, 1.256532, -3.669939, -1.781824, 1.223266, -3.577120, -1.830861
31.826945, 0.758732, -4.431160, -1.805309, 2.614841, -2.640138, -1.466600, 1.249032, -3.698205, -1.785692, 1.188260, -3.573842, -1.813027
31.938879, 0.758732, -4.431160, -1.805309, 2.618203, -2.673550, -1.470507, 1.240803, -3.729417, -1.789859, 1.179061, -3.626525, -1.815618
32.031641, 0.758732, -4.431160, -1.805309, 2.620900, -2.701247, -1.473745, 1.233321, -3.755466, -1.793410, 1.144876, -3.683559, -1.824348
32.143776, 0.758732, -4.431160, -1.805309, 2.624028, -2.734742, -1.477659, 1.224666, -3.786745, -1.797606, 1.152478, -3.688094, -1.825580
32.236465, 0.758732, -4.431160, -1.628090, 2.626525, -2.762437, -1.480895, 1.217182, -3.812490, -1.792531, 1.126764, -3.721652, -1.824862
32.340278, 0.758732, -4.431160, -1.628090, 2.629209, -2.793465, -1.484519, 1.209077, -3.841091, -1.796453, 1.133835, -3.725875, -1.826016
32.441248, 0.334361, -3.278578, -1.628090, 2.631712, -2.823652, -1.488043, 1.188290, -3.860654, -1.800436, 1.129962, -3.791306, -1.845792
32.550262, 0.334361, -3.278578, -1.628090, 2.634292, -2.856254, -1.491849, 1.180051, -3.891239, -1.804684, 1.135834, -3.810314, -1.848507
32.646214, 0.334361, -3.278578, -1.628090, 2.636466, -2.884958, -1.495198, 1.172016, -3.917952, -1.808325, 1.088605, -3.834773, -1.837183
32.757929, 0.334361, -3.278578, -1.628090, 2.638867, -2.918386, -1.499098, 1.162985, -3.948826, -1.812487, 1.096125, -3.839301, -1.838433
32.851323, 0.334361, -3.278578, -1.628090, 2.640783, -2.946339, -1.502358, 1.155383, -3.974014, -1.815984, 1.102413, -3.843097, -1.839479
32.963387, 0.334361, -3.278578, -1.628090, 2.642950, -2.979888, -1.506270, 1.145914, -4.004997, -1.820180, 1.068322, -3.899993, -1.848262
33.056577, 0.334361, -3.278578, -1.628090, 2.644662, -3.007792, -1.509523, 1.137695, -4.030861, -1.823705, 1.056870, -3.951707, -1.850682
33.168257, 0.334361, -3.278578, -1.628090, 2.646584, -3.041241, -1.513421, 1.128211, -4.061660, -1.827847, 1.064250, -3.956199, -1.851933
33.373125, 0.891431, -3.881428, -2.181728, 2.649669, -3.102624, -1.520572, 1.107902, -4.115139, -1.852412, 1.111996, -3.985571, -1.860049
33.460854, 0.891431, -3.881428, -2.181728, 2.650910, -3.128914, -1.523635, 1.099731, -4.139530, -1.855647, 1.048518, -4.082514, -1.872723
33.570082, 0.891431, -3.881428, -2.181728, 2.652330, -3.161651, -1.527447, 1.089878, -4.169681, -1.859604, 1.055479, -4.086837, -1.873929
33.671024, 0.891431, -3.881428, -2.181728, 2.653536, -3.191910, -1.530971, 1.080358, -4.197939, -1.863294, 1.028244, -4.149363, -1.879776
33.873962, 0.891431, -3.881428, -2.181728, 2.655529, -3.252759, -1.538055, 1.062072, -4.254629, -1.870495, 1.041144, -4.157432, -1.882039
33.980512, 0.891431, -3.881428, -2.181728, 2.656456, -3.284710, -1.541774, 1.051805, -4.284056, -1.874378, 1.004808, -4.213329, -1.890621
34.080914, 0.891431, -3.881428, -2.181728, 2.657225, -3.314821, -1.545279, 1.042226, -4.311335, -1.878021, 1.011039, -4.217240, -1.891726
34.186081, 0.891431, -3.881428, -2.181728, 2.657914, -3.346364, -1.548950, 1.032076, -4.340287, -1.881819, 0.999359, -4.268972, -1.894361
34.393011, 0.774192, -3.585260, -2.181728, 2.658822, -3.408436, -1.556173, 1.008684, -4.385899, -1.889152, 0.983067, -4.311051, -1.900040
34.482935, 0.774192, -3.585260, -2.181728, 2.659131, -3.435411, -1.559312, 0.999305, -4.410876, -1.892453, 0.943202, -4.370339, -1.908479
34.603701, 0.774192, -3.585260, -2.053035, 2.659395, -3.471640, -1.563528, 0.987138, -4.444217, -1.904571, 0.967379, -4.385731, -1.912894
